2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,1.4296,0.6149,3.1295,1.1579,3.8073,0.65631,0.99199,0.13837,54,0.5726,0.12527,1.0229,1.0094,1.8968,0.53005
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,0.12626,0.76165,1.873,1.1579,3.8073,0.65631,0.99199,0.13837,55,0.1557,0.079279,1.2749,1.8354,1.7078,0.0038662
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,1.1343,0.043485,1.0285,1.1579,3.8073,0.65631,0.99199,0.13837,57,1.5185,0.43196,3.1703,1.2051,0.90759,0.63672
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,0.34942,1.7188,0.26404,1.1579,3.8073,0.65631,0.99199,0.13837,58,2.0793,0.10334,4.5308,0.99782,0.85786,1.3243
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,0.59748,0.185,0.68571,1.1579,3.8073,0.65631,0.99199,0.13837,61,0.59225,0.047124,2.4332,0.90887,1.4264,0.65529
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,1.3284,5.2623,1.6316,1.1579,3.8073,0.65631,0.99199,0.13837,64,1.7589,0.5118,0.12589,0.57986,0.25338,0.42118
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,1.1531,0.48105,0.64367,1.1579,3.8073,0.65631,0.99199,0.13837,65,0.52236,0.11365,2.3874,1.0106,0.056187,0.91292
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,3.6973,1.4942,3.613,1.1579,3.8073,0.65631,0.99199,0.13837,66,2.7619,0.73038,0.38363,2.7698,0.12768,0.61631
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,1.9508,2.1923,0.22478,1.1579,3.8073,0.65631,0.99199,0.13837,71,1.4219,0.098388,1.6307,0.3074,2.4795,0.61883
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,0.53289,0.33902,0.29433,1.1579,3.8073,0.65631,0.99199,0.13837,72,0.31225,0.030673,1.0867,1.4983,1.3809,0.32677
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,0.4006,2.9626,0.57736,1.1579,3.8073,0.65631,0.99199,0.13837,73,0.2492,0.058469,0.6061,0.23239,1.0026,3.2549
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,1.0713,0.20223,0.71312,1.1579,3.8073,0.65631,0.99199,0.13837,87,0.41541,0.22607,0.61221,1.1844,1.0118,0.51936
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,4.1609,2.6022,2.7354,1.1579,3.8073,0.65631,0.99199,0.13837,89,0.57883,2.3512,0.72114,1.7319,1.2809,0.12729
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,0.5712,0.10578,0.45966,1.1579,3.8073,0.65631,0.99199,0.13837,94,0.36249,0.33087,0.40745,0.35526,0.85627,0.55836
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,0.49403,0.56616,2.068,1.1579,3.8073,0.65631,0.99199,0.13837,95,1.1789,0.11734,0.10054,1.5327,1.6339,0.46385
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,1.165,0.633,1.5609,1.1579,3.8073,0.65631,0.99199,0.13837,96,1.478,1.5581,0.07033,1.1787,1.3248,0.21556
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,0.001813,1.5491,3.1998,1.1579,3.8073,0.65631,0.99199,0.13837,97,0.29125,0.39918,0.21231,3.4833,0.26424,0.18802
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,0.062632,3.6688,0.74581,1.1579,3.8073,0.65631,0.99199,0.13837,99,2.123,0.355,0.1683,0.69223,0.31788,0.38197
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,1.1666,0.30051,2.9209,1.1579,3.8073,0.65631,0.99199,0.13837,102,0.89703,0.88868,0.18143,0.54133,0.48502,0.028468
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,0.4906,2.3926,0.42057,1.1579,3.8073,0.65631,0.99199,0.13837,104,1.2942,0.28759,0.037598,6.452,1.2499,0.39696
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,0.065163,0.35799,0.81317,1.1579,3.8073,0.65631,0.99199,0.13837,105,0.24102,0.33768,0.17618,2.3139,4.1167,0.64871
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,1.3096,4.7408,3.0338,1.1579,3.8073,0.65631,0.99199,0.13837,106,0.39551,0.45,4.9669,0.69175,2.0539,0.69975
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,1.2735,0.67848,1.2924,1.1579,3.8073,0.65631,0.99199,0.13837,109,0.72632,0.73354,0.97541,0.090161,0.73205,0.0071734
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,0.58608,2.6938,1.2148,1.1579,3.8073,0.65631,0.99199,0.13837,110,5.2316,0.28703,1.436,0.75222,0.7907,1.5644
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,0.69629,0.17275,0.11351,1.1579,3.8073,0.65631,0.99199,0.13837,115,0.74045,0.043288,1.6837,2.2088,0.60205,2.9476
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,0.867,2.1074,0.56351,1.1579,3.8073,0.65631,0.99199,0.13837,118,1.1183,0.079029,0.25135,0.20677,2.3583,0.7267
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,1.213,1.6014,0.62373,1.1579,3.8073,0.65631,0.99199,0.13837,122,0.28594,0.009532,0.31516,0.1364,0.70496,0.98299
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,3.0786,1.1633,4.6495,1.1579,3.8073,0.65631,0.99199,0.13837,125,0.91787,0.61921,0.8623,0.79214,1.5911,0.6589
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,2.8904,0.12122,1.3475,1.1579,3.8073,0.65631,0.99199,0.13837,127,1.0793,0.28088,1.1177,1.2445,0.3676,0.065401
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,0.35546,1.5142,1.9315,1.1579,3.8073,0.65631,0.99199,0.13837,128,0.094588,0.57824,0.3119,2.0197,0.76703,3.1276
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,0.095224,0.39569,0.18862,1.1579,3.8073,0.65631,0.99199,0.13837,130,0.52744,0.18335,0.12759,0.68614,0.30489,0.99443
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,3.86,0.29911,0.41177,1.1579,3.8073,0.65631,0.99199,0.13837,131,2.6759,0.39253,1.2824,1.1125,3.4921,0.86971
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,0.14985,1.4635,1.8597,1.1579,3.8073,0.65631,0.99199,0.13837,134,2.5469,0.026649,0.0091504,0.9927,2.396,0.43092
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,0.14174,0.21523,0.58986,1.1579,3.8073,0.65631,0.99199,0.13837,135,1.3359,0.57771,1.6732,0.79322,5.7427,0.92235
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,0.20141,1.5461,1.0249,1.1579,3.8073,0.65631,0.99199,0.13837,138,0.96353,0.30434,0.10233,2.4615,2.7464,0.61108
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,0.65037,0.45037,0.68863,1.1579,3.8073,0.65631,0.99199,0.13837,140,0.26699,0.21663,1.1833,5.0599,0.23892,2.3802
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,0.7591,0.4367,1.2678,1.1579,3.8073,0.65631,0.99199,0.13837,142,1.5554,0.65001,6.502,1.4248,2.0878,0.96593
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,1.8141,0.41082,1.7086,1.1579,3.8073,0.65631,0.99199,0.13837,144,1.0628,0.071768,2.9005,0.014108,1.3874,1.507
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,0.32986,0.584,1.0145,1.1579,3.8073,0.65631,0.99199,0.13837,145,0.3241,0.77246,0.16344,0.33926,0.86738,1.4926
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,1.8505,0.24023,0.38844,1.1579,3.8073,0.65631,0.99199,0.13837,147,0.051578,0.27424,1.4241,0.010317,0.016881,0.81798
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,1.4102,0.093875,2.1093,1.1579,3.8073,0.65631,0.99199,0.13837,150,0.84437,0.53829,0.61844,0.92981,0.29392,0.39935
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,0.064297,0.53922,3.4928,1.1579,3.8073,0.65631,0.99199,0.13837,151,0.31449,0.8314,1.7639,1.1394,0.5027,1.3416
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,0.42675,0.069637,3.0508,1.1579,3.8073,0.65631,0.99199,0.13837,154,0.006697,1.1467,4.2736,0.27207,0.62713,0.43417
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,3.8356,0.42722,0.55881,1.1579,3.8073,0.65631,0.99199,0.13837,155,1.4649,0.077048,0.64852,1.9189,1.312,0.85246
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,2.7739,0.35005,2.1546,1.1579,3.8073,0.65631,0.99199,0.13837,156,1.1474,0.11043,0.95271,2.3264,0.6992,0.27517
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,0.5351,0.38368,2.9716,1.1579,3.8073,0.65631,0.99199,0.13837,157,2.9386,2.3764,0.059214,2.3416,0.89363,0.37085
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,0.61847,3.1832,0.40957,1.1579,3.8073,0.65631,0.99199,0.13837,158,1.3435,0.19009,3.0665,1.1322,3.1728,0.031716
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,1.8507,0.57908,2.0828,1.1579,3.8073,0.65631,0.99199,0.13837,159,0.60623,0.64353,0.9934,0.27684,0.41289,0.40644
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,0.94734,3.3038,1.8854,1.1579,3.8073,0.65631,0.99199,0.13837,161,1.9913,0.03472,0.48012,0.29689,0.048385,0.74329
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,2.2817,0.37087,1.2256,1.1579,3.8073,0.65631,0.99199,0.13837,162,0.84526,0.24622,0.69441,0.19027,0.64402,0.075255
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,0.70774,0.13299,3.0389,1.1579,3.8073,0.65631,0.99199,0.13837,164,0.25476,0.24925,1.1143,1.0222,0.40175,1.2955
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,1.3622,0.16203,2.1045,1.1579,3.8073,0.65631,0.99199,0.13837,165,1.5699,1.3093,1.805,0.023192,0.54724,1.0621
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,0.71909,0.23505,1.161,1.1579,3.8073,0.65631,0.99199,0.13837,166,0.62061,0.52492,0.53877,0.84748,0.24146,0.61278
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,0.038656,0.7094,0.96743,1.1579,3.8073,0.65631,0.99199,0.13837,169,1.2421,0.0613,0.17397,0.94227,1.017,0.82844
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,0.53663,0.12462,2.1372,1.1579,3.8073,0.65631,0.99199,0.13837,170,0.82869,0.63415,3.9597,0.11444,0.21253,0.59748
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,0.30773,2.3046,5.0975,1.1579,3.8073,0.65631,0.99199,0.13837,171,0.43405,0.71664,0.90591,0.43723,0.7702,0.60405
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,2.0451,2.2023,3.639,1.1579,3.8073,0.65631,0.99199,0.13837,172,0.3903,2.9813,0.3862,0.027038,0.0029652,1.7874
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,0.28861,0.23436,0.52721,1.1579,3.8073,0.65631,0.99199,0.13837,173,0.70503,0.49216,0.053557,0.62708,1.516,2.123
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,0.99911,0.52268,0.95426,1.1579,3.8073,0.65631,0.99199,0.13837,174,1.1195,0.17687,0.52963,0.8279,0.78225,1.2517
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,0.084573,1.0242,0.34426,1.1579,3.8073,0.65631,0.99199,0.13837,177,0.67379,0.19238,0.016534,1.0082,0.57575,0.12102
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,3.592,6.098,1.1747,1.1579,3.8073,0.65631,0.99199,0.13837,178,0.54845,0.0099759,1.1301,1.2165,0.19987,0.0070235
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,0.8789,0.30147,0.33734,1.1579,3.8073,0.65631,0.99199,0.13837,179,3.6201,0.15182,1.6504,3.0455,1.2166,0.091206
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,0.41924,0.26956,3.4227,1.1579,3.8073,0.65631,0.99199,0.13837,181,0.27015,0.17385,0.76691,0.12865,0.27195,0.16348
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,1.7331,2.799,2.3285,1.1579,3.8073,0.65631,0.99199,0.13837,182,0.082056,1.7103,1.6917,2.4812,0.01495,0.91556
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,0.21188,0.87253,0.45838,1.1579,3.8073,0.65631,0.99199,0.13837,183,2.8717,0.089056,2.6421,0.72147,0.053867,0.57733
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,1.0157,0.26216,0.38738,1.1579,3.8073,0.65631,0.99199,0.13837,185,0.80327,0.195,0.20555,1.2574,1.7919,0.080255
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,1.2219,2.0397,0.56873,1.1579,3.8073,0.65631,0.99199,0.13837,187,1.004,0.18208,0.6175,0.16759,0.30342,0.19358
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,0.65243,2.9086,1.2204,1.1579,3.8073,0.65631,0.99199,0.13837,188,0.61449,0.05396,0.45322,0.008086,0.33689,0.06294
2.6921,0.00077557,0.4219,0.30494,0.84059,0.14766,0.20398,2.1623,0.52051,2.0838,0.66151,2.9063,0.71297,2.5038,1.9826,0.5074,1.1579,3.8073,0.65631,0.99199,0.13837,193,0.63565,0.25838,0.3335,0.28902,0.74014,1.7842
