17,1422.5,0.042823,0.0022423,0.0022616,16.815,0.40664,0.0029274,0.00044036,0.0026559,0.026802,0.074405,3.8769e-11
17,2455,0.028949,0.0012994,0.0013113,16.822,0.40114,0.0016776,0.00025281,0.0022362,0.026802,0.074405,2.8347e-11
17,3533.3,0.048519,0.00090287,0.00091134,16.825,0.39887,0.0011627,0.00017536,0.002063,0.026802,0.074405,2.4525e-11
17,4932.9,0.023695,0.00064672,0.00065276,16.827,0.39743,0.00083336,0.00012576,0.0019521,0.026802,0.074405,2.2226e-11
17,7066.6,0.026845,0.00045146,0.00045571,16.828,0.39633,0.00058401,8.8175e-05,0.0018681,0.026802,0.074405,2.056e-11
17,14110,0.032614,0.0002261,0.00022813,16.83,0.39508,0.00029804,4.5041e-05,0.0017718,0.026802,0.074405,1.873e-11
18,412.99,0.10471,0.0077186,0.0077737,16.775,0.44242,0.010988,0.0014236,0.056536,1.1926,1.4466,0.054236
18,688.31,0.035888,0.0046328,0.0046704,16.798,0.42141,0.0062676,0.0008173,0.049487,1.1926,1.449,0.044185
18,1422.5,0.042823,0.0022423,0.0022616,16.815,0.40664,0.0029274,0.00038351,0.04404,1.1926,1.4505,0.037128
18,2455,0.028949,0.0012994,0.0013113,16.822,0.40114,0.0016776,0.00022018,0.041886,1.1926,1.451,0.034516
18,3533.3,0.048519,0.00090287,0.00091134,16.825,0.39887,0.0011627,0.00015272,0.040978,1.1926,1.4512,0.033445
18,4932.9,0.023695,0.00064672,0.00065276,16.827,0.39743,0.00083336,0.00010952,0.040391,1.1926,1.4513,0.032763
18,7066.6,0.026845,0.00045146,0.00045571,16.828,0.39633,0.00058401,7.6789e-05,0.039943,1.1926,1.4514,0.032248
18,14110,0.032614,0.0002261,0.00022813,16.83,0.39508,0.00029804,3.9222e-05,0.039426,1.1926,1.4515,0.031658
19,412.99,0.10471,0.0077186,0.0077737,16.775,0.44242,0.010988,0.0013372,0.0015992,4.1715,6.5868,0.0005799
19,688.31,0.035888,0.0046328,0.0046704,16.798,0.42141,0.0062676,0.00076775,0.0011775,4.1715,6.5883,0.00031547
19,1422.5,0.042823,0.0022423,0.0022616,16.815,0.40664,0.0029274,0.00036026,0.00078212,4.1715,6.5892,0.00014036
19,2455,0.028949,0.0012994,0.0013113,16.822,0.40114,0.0016776,0.00020683,0.00059183,4.1715,6.5895,8.1172e-05
19,3533.3,0.048519,0.00090287,0.00091134,16.825,0.39887,0.0011627,0.00014346,0.00050158,4.1715,6.5896,5.8788e-05
19,4932.9,0.023695,0.00064672,0.00065276,16.827,0.39743,0.00083336,0.00010288,0.00043884,4.1715,6.5897,4.5376e-05
19,7066.6,0.026845,0.00045146,0.00045571,16.828,0.39633,0.00058401,7.2132e-05,0.00038815,4.1715,6.5898,3.5822e-05
19,14110,0.032614,0.0002261,0.00022813,16.83,0.39508,0.00029804,3.6843e-05,0.00032594,4.1715,6.5898,2.5661e-05
20,412.99,0.10471,0.0077186,0.0077737,16.775,0.44242,0.010988,0.0012258,0.095726,1.5296,0.19691,8.8981e-05
20,688.31,0.035888,0.0046328,0.0046704,16.798,0.42141,0.0062676,0.00070375,0.083214,1.5296,0.19692,6.8775e-05
20,1422.5,0.042823,0.0022423,0.0022616,16.815,0.40664,0.0029274,0.00033023,0.074101,1.5296,0.19692,5.5673e-05
20,2455,0.028949,0.0012994,0.0013113,16.822,0.40114,0.0016776,0.00018958,0.070638,1.5296,0.19692,5.1053e-05
20,3533.3,0.048519,0.00090287,0.00091134,16.825,0.39887,0.0011627,0.0001315,0.069202,1.5296,0.19692,4.9197e-05
20,4932.9,0.023695,0.00064672,0.00065276,16.827,0.39743,0.00083336,9.4302e-05,0.068282,1.5296,0.19692,4.8025e-05
20,7066.6,0.026845,0.00045146,0.00045571,16.828,0.39633,0.00058401,6.6117e-05,0.067584,1.5296,0.19692,4.7145e-05
20,14110,0.032614,0.0002261,0.00022813,16.83,0.39508,0.00029804,3.3769e-05,0.066782,1.5296,0.19692,4.6144e-05
21,412.99,0.10471,0.0077186,0.0077737,16.775,0.44242,0.010988,0.0011612,0.00028026,0.97183,0.17737,2.426e-11
21,688.31,0.035888,0.0046328,0.0046704,16.798,0.42141,0.0062676,0.0006667,0.00016079,0.97183,0.17737,7.9819e-12
21,1422.5,0.042823,0.0022423,0.0022616,16.815,0.40664,0.0029274,0.00031284,7.5489e-05,0.97183,0.17737,1.7602e-12
21,2455,0.028949,0.0012994,0.0013113,16.822,0.40114,0.0016776,0.0001796,4.341e-05,0.97183,0.17737,5.8288e-13
21,3533.3,0.048519,0.00090287,0.00091134,16.825,0.39887,0.0011627,0.00012457,3.0168e-05,0.97183,0.17737,2.8197e-13
21,4932.9,0.023695,0.00064672,0.00065276,16.827,0.39743,0.00083336,8.9336e-05,2.1691e-05,0.97183,0.17737,1.4609e-13
21,7066.6,0.026845,0.00045146,0.00045571,16.828,0.39633,0.00058401,6.2635e-05,1.5268e-05,0.97183,0.17737,7.2623e-14
21,14110,0.032614,0.0002261,0.00022813,16.83,0.39508,0.00029804,3.199e-05,7.8981e-06,0.97183,0.17737,1.964e-14
22,412.99,0.10471,0.0077186,0.0077737,16.775,0.44242,0.010988,0.0011314,0.00050671,4.0983,2.5004,4.8502e-06
22,688.31,0.035888,0.0046328,0.0046704,16.798,0.42141,0.0062676,0.0006496,0.00029092,4.0983,2.5004,1.6036e-06
22,1422.5,0.042823,0.0022423,0.0022616,16.815,0.40664,0.0029274,0.00030482,0.00013687,4.0983,2.5004,3.612e-07
22,2455,0.028949,0.0012994,0.0013113,16.822,0.40114,0.0016776,0.00017499,7.8959e-05,4.0983,2.5004,1.24e-07
22,3533.3,0.048519,0.00090287,0.00091134,16.825,0.39887,0.0011627,0.00012138,5.5056e-05,4.0983,2.5004,6.2544e-08
22,4932.9,0.023695,0.00064672,0.00065276,16.827,0.39743,0.00083336,8.7045e-05,3.9755e-05,4.0983,2.5004,3.4352e-08
22,7066.6,0.026845,0.00045146,0.00045571,16.828,0.39633,0.00058401,6.1028e-05,2.8162e-05,4.0983,2.5004,1.8783e-08
22,14110,0.032614,0.0002261,0.00022813,16.83,0.39508,0.00029804,3.1169e-05,1.486e-05,4.0983,2.5004,7.06e-09
23,412.99,0.10471,0.0077186,0.0077737,16.775,0.44242,0.010988,0.0011031,0.011897,0.78264,0.28387,9.5741e-06
23,688.31,0.035888,0.0046328,0.0046704,16.798,0.42141,0.0062676,0.00063335,0.008746,0.78264,0.28387,6.5963e-06
23,1422.5,0.042823,0.0022423,0.0022616,16.815,0.40664,0.0029274,0.0002972,0.0064879,0.78264,0.28387,4.8416e-06
23,2455,0.028949,0.0012994,0.0013113,16.822,0.40114,0.0016776,0.00017062,0.0056378,0.78264,0.28387,4.2646e-06
23,3533.3,0.048519,0.00090287,0.00091134,16.825,0.39887,0.0011627,0.00011834,0.0052868,0.78264,0.28387,4.0399e-06
23,4932.9,0.023695,0.00064672,0.00065276,16.827,0.39743,0.00083336,8.4867e-05,0.0050621,0.78264,0.28387,3.9002e-06
23,7066.6,0.026845,0.00045146,0.00045571,16.828,0.39633,0.00058401,5.9501e-05,0.0048918,0.78264,0.28387,3.7965e-06
23,14110,0.032614,0.0002261,0.00022813,16.83,0.39508,0.00029804,3.0389e-05,0.0046965,0.78264,0.28387,3.6798e-06
24,412.99,0.10471,0.0077186,0.0077737,16.775,0.44242,0.010988,0.0010762,0.0014382,0.82654,0.69625,4.9199e-07
24,688.31,0.035888,0.0046328,0.0046704,16.798,0.42141,0.0062676,0.0006179,0.00082538,0.82654,0.69625,1.6208e-07
24,1422.5,0.042823,0.0022423,0.0022616,16.815,0.40664,0.0029274,0.00028995,0.00038824,0.82654,0.69625,3.6059e-08
24,2455,0.028949,0.0012994,0.0013113,16.822,0.40114,0.0016776,0.00016646,0.00022397,0.82654,0.69625,1.2118e-08
24,3533.3,0.048519,0.00090287,0.00091134,16.825,0.39887,0.0011627,0.00011545,0.00015618,0.82654,0.69625,5.956e-09
24,4932.9,0.023695,0.00064672,0.00065276,16.827,0.39743,0.00083336,8.2797e-05,0.00011279,0.82654,0.69625,3.15e-09
24,7066.6,0.026845,0.00045146,0.00045571,16.828,0.39633,0.00058401,5.8049e-05,7.9917e-05,0.82654,0.69625,1.6154e-09
24,14110,0.032614,0.0002261,0.00022813,16.83,0.39508,0.00029804,2.9647e-05,4.2201e-05,0.82654,0.69625,4.8208e-10
25,412.99,0.10471,0.0077186,0.0077737,16.775,0.44242,0.010988,0.0010262,0.00012099,10.261,8.5977,0.00016384
25,688.31,0.035888,0.0046328,0.0046704,16.798,0.42141,0.0062676,0.00058915,9.0535e-05,10.261,8.5979,9.3418e-05
25,1422.5,0.042823,0.0022423,0.0022616,16.815,0.40664,0.0029274,0.00027646,6.0805e-05,10.261,8.5979,4.4527e-05
25,2455,0.028949,0.0012994,0.0013113,16.822,0.40114,0.0016776,0.00015871,4.5466e-05,10.261,8.598,2.6917e-05
25,3533.3,0.048519,0.00090287,0.00091134,16.825,0.39887,0.0011627,0.00011008,3.7687e-05,10.261,8.598,1.9947e-05
